56, 86,126,01010110,0056,LATIN CAPITAL LETTER V,,V
57, 87,127,01010111,0057,LATIN CAPITAL LETTER W,,W
58, 88,130,01011000,0058,LATIN CAPITAL LETTER X,,X
59, 89,131,01011001,0059,LATIN CAPITAL LETTER Y,,Y
5a, 90,132,01011010,005a,LATIN CAPITAL LETTER Z,,Z
5b, 91,133,01011011,005b,LEFT SQUARE BRACKET,,[
5c, 92,134,01011100,005c,REVERSE SOLIDUS,,\
5d, 93,135,01011101,005d,RIGHT SQUARE BRACKET,,]
5e, 94,136,01011110,005e,CIRCUMFLEX ACCENT,,^
5f, 95,137,01011111,005f,LOW LINE,,_
60, 96,140,01100000,0060,GRAVE ACCENT,,`
61, 97,141,01100001,0061,LATIN SMALL LETTER A,,a
62, 98,142,01100010,0062,LATIN SMALL LETTER B,,b
63, 99,143,01100011,0063,LATIN SMALL LETTER C,,c
64,100,144,01100100,0064,LATIN SMALL LETTER D,,d
65,101,145,01100101,0065,LATIN SMALL LETTER E,,e
66,102,146,01100110,0066,LATIN SMALL LETTER F,,f
67,103,147,01100111,0067,LATIN SMALL LETTER G,,g
68,104,150,01101000,0068,LATIN SMALL LETTER H,,h
69,105,151,01101001,0069,LATIN SMALL LETTER I,,i
6a,106,152,01101010,006a,LATIN SMALL LETTER J,,j
6b,107,153,01101011,006b,LATIN SMALL LETTER K,,k
6c,108,154,01101100,006c,LATIN SMALL LETTER L,,l
6d,109,155,01101101,006d,LATIN SMALL LETTER M,,m
6e,110,156,01101110,006e,LATIN SMALL LETTER N,,n
6f,111,157,01101111,006f,LATIN SMALL LETTER O,,o
70,112,160,01110000,0070,LATIN SMALL LETTER P,,p
71,113,161,01110001,0071,LATIN SMALL LETTER Q,,q
72,114,162,01110010,0072,LATIN SMALL LETTER R,,r
73,115,163,01110011,0073,LATIN SMALL LETTER S,,s
74,116,164,01110100,0074,LATIN SMALL LETTER T,,t
75,117,165,01110101,0075,LATIN SMALL LETTER U,,u
76,118,166,01110110,0076,LATIN SMALL LETTER V,,v
77,119,167,01110111,0077,LATIN SMALL LETTER W,,w
78,120,170,01111000,0078,LATIN SMALL LETTER X,,x
79,121,171,01111001,0079,LATIN SMALL LETTER Y,,y
7a,122,172,01111010,007a,LATIN SMALL LETTER Z,,z
7b,123,173,01111011,007b,LEFT CURLY BRACKET,,{
7c,124,174,01111100,007c,VERTICAL LINE,,|
7d,125,175,01111101,007d,RIGHT CURLY BRACKET,,}
7e,126,176,01111110,007e,TILDE,,~
7f,127,177,01111111,2302,DELETE,,⌂
80,128,200,10000000,05d0,HEBREW LETTER ALEF,,א
81,129,201,10000001,05d1,HEBREW LETTER BET,,ב
82,130,202,10000010,05d2,HEBREW LETTER GIMEL,,ג
83,131,203,10000011,05d3,HEBREW LETTER DALET,,ד
84,132,204,10000100,05d4,HEBREW LETTER HE,,ה
85,133,205,10000101,05d5,HEBREW LETTER VAV,,ו
86,134,206,10000110,05d6,HEBREW LETTER ZAYIN,,ז
87,135,207,10000111,05d7,HEBREW LETTER HET,,ח
88,136,210,10001000,05d8,HEBREW LETTER TET,,ט
89,137,211,10001001,05d9,HEBREW LETTER YOD,,י
8a,138,212,10001010,05da,HEBREW LETTER FINAL KAF,,ך
8b,139,213,10001011,05db,HEBREW LETTER KAF,,כ
8c,140,214,10001100,05dc,HEBREW LETTER LAMED,,ל
8d,141,215,10001101,05dd,HEBREW LETTER FINAL MEM,,ם
8e,142,216,10001110,05de,HEBREW LETTER MEM,,מ
8f,143,217,10001111,05df,HEBREW LETTER FINAL NUN,,ן
90,144,220,10010000,05e0,HEBREW LETTER NUN,,נ
91,145,221,10010001,05e1,HEBREW LETTER SAMEKH,,ס
92,146,222,10010010,05e2,HEBREW LETTER AYIN,,ע
93,147,223,10010011,05e3,HEBREW LETTER FINAL PE,,ף
94,148,224,10010100,05e4,HEBREW LETTER PE,,פ
95,149,225,10010101,05e5,HEBREW LETTER FINAL TSADI,,ץ
96,150,226,10010110,05e6,HEBREW LETTER TSADI,,צ
97,151,227,10010111,05e7,HEBREW LETTER QOF,,ק
98,152,230,10011000,05e8,HEBREW LETTER RESH,,ר
99,153,231,10011001,05e9,HEBREW LETTER SHIN,,ש
9a,154,232,10011010,05ea,HEBREW LETTER TAV,,ת
9c,156,234,10011100,00a3,POUND SIGN,,£
9e,158,236,10011110,00d7,MULTIPLICATION SIGN,,×
a9,169,251,10101001,00ae,REGISTERED SIGN,,®
aa,170,252,10101010,00ac,NOT SIGN,,¬
ab,171,253,10101011,00bd,VULGAR FRACTION ONE HALF,,½
ac,172,254,10101100,00bc,VULGAR FRACTION ONE QUARTER,,¼
ae,174,256,10101110,00ab,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,,«
af,175,257,10101111,00bb,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,,»
b0,176,260,10110000,2591,LIGHT SHADE,,░
b1,177,261,10110001,2592,MEDIUM SHADE,,▒
b2,178,262,10110010,2593,DARK SHADE,,▓
b3,179,263,10110011,2502,BOX DRAWINGS LIGHT VERTICAL,,│
b4,180,264,10110100,2524,BOX DRAWINGS LIGHT VERTICAL AND LEFT,,┤
b8,184,270,10111000,00a9,COPYRIGHT SIGN,,©
b9,185,271,10111001,2563,BOX DRAWINGS DOUBLE VERTICAL AND LEFT,,╣
ba,186,272,10111010,2551,BOX DRAWINGS DOUBLE VERTICAL,,║
bb,187,273,10111011,2557,BOX DRAWINGS DOUBLE DOWN AND LEFT,,╗
bc,188,274,10111100,255d,BOX DRAWINGS DOUBLE UP AND LEFT,,╝
bd,189,275,10111101,00a2,CENT SIGN,,¢
be,190,276,10111110,00a5,YEN SIGN,,¥
bf,191,277,10111111,2510,BOX DRAWINGS LIGHT DOWN AND LEFT,,┐
c0,192,300,11000000,2514,BOX DRAWINGS LIGHT UP AND RIGHT,,└
c1,193,301,11000001,2534,BOX DRAWINGS LIGHT UP AND HORIZONTAL,,┴
c2,194,302,11000010,252c,BOX DRAWINGS LIGHT DOWN AND HORIZONTAL,,┬
c3,195,303,11000011,251c,BOX DRAWINGS LIGHT VERTICAL AND RIGHT,,├
c4,196,304,11000100,2500,BOX DRAWINGS LIGHT HORIZONTAL,,─
c5,197,305,11000101,253c,BOX DRAWINGS LIGHT VERTICAL AND HORIZONTAL,,┼
c8,200,310,11001000,255a,BOX DRAWINGS DOUBLE UP AND RIGHT,,╚
c9,201,311,11001001,2554,BOX DRAWINGS DOUBLE DOWN AND RIGHT,,╔
ca,202,312,11001010,2569,BOX DRAWINGS DOUBLE UP AND HORIZONTAL,,╩
cb,203,313,11001011,2566,BOX DRAWINGS DOUBLE DOWN AND HORIZONTAL,,╦
cc,204,314,11001100,2560,BOX DRAWINGS DOUBLE VERTICAL AND RIGHT,,╠
cd,205,315,11001101,2550,BOX DRAWINGS DOUBLE HORIZONTAL,,═
ce,206,316,11001110,256c,BOX DRAWINGS DOUBLE VERTICAL AND HORIZONTAL,,╬
cf,207,317,11001111,00a4,CURRENCY SIGN,,¤
d9,217,331,11011001,2518,BOX DRAWINGS LIGHT UP AND LEFT,,┘
da,218,332,11011010,250c,BOX DRAWINGS LIGHT DOWN AND RIGHT,,┌
db,219,333,11011011,2588,FULL BLOCK,,█
dc,220,334,11011100,2584,LOWER HALF BLOCK,,▄
dd,221,335,11011101,00a6,BROKEN BAR,,¦
df,223,337,11011111,2580,UPPER HALF BLOCK,,▀
e6,230,346,11100110,00b5,MICRO SIGN,,µ
ee,238,356,11101110,00af,MACRON,,¯
ef,239,357,11101111,00b4,ACUTE ACCENT,,´
f0,240,360,11110000,00ad,SOFT HYPHEN,,­
f1,241,361,11110001,00b1,PLUS-MINUS SIGN,,±
f2,242,362,11110010,2017,DOUBLE LOW LINE,,‗
f3,243,363,11110011,00be,VULGAR FRACTION THREE QUARTERS,,¾
f4,244,364,11110100,00b6,PILCROW SIGN,,¶
f5,245,365,11110101,00a7,SECTION SIGN,,§
f6,246,366,11110110,00f7,DIVISION SIGN,,÷
f7,247,367,11110111,00b8,CEDILLA,,¸
f8,248,370,11111000,00b0,DEGREE SIGN,,°
f9,249,371,11111001,00a8,DIAERESIS,,¨
fa,250,372,11111010,00b7,MIDDLE DOT,,·
fb,251,373,11111011,00b9,SUPERSCRIPT ONE,,¹
fc,252,374,11111100,00b3,SUPERSCRIPT THREE,,³
fd,253,375,11111101,00b2,SUPERSCRIPT TWO,,²
fe,254,376,11111110,25a0,BLACK SQUARE,,■
ff,255,377,11111111,00a0,NO-BREAK SPACE,, 
